cvrp_id,purch_lease,veh_model,tot_rebate,purch_price,air_dstrct,cnty,zipcode,census_trct,prev_tech_type,reason,residence_type,solar_panels,num_cars_HH,num_lic_drvr_HH,gender,HH_education,HH_income,tax_filing_status,HH_size,amer_indian_alskn_native,blck_afr_amer,east_asian,latino,middl_eastern,hawii_pac_islnd,south_asian,white,nan_ethnic,other_ethnic,cvrp_17,tech_type,age
A-277286,Lease,Chevrolet Volt,3500,33815.84,South Coast,Los Angeles,90220,6037542700.0,,1.0,1,4.0,1.0,1.0,2.0,3,1.0,1.0,1.0,,,,1.0,,,,,,,1,PHEV,2.0
A-241491,Purchase,Ford C-MAX Energi,3500,31896.0,Yolo-Solano,Solano,95687,6095252914.0,2.0,1.0,1,-99.0,2.0,2.0,1.0,-77,-77.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,6.0
A-193962,Lease,Ford Fusion Energi,3000,35114.93,South Coast,Los Angeles,91352,6037121802.0,2.0,1.0,-77,5.0,2.0,1.0,2.0,5,1.0,4.0,3.0,,,,,,,,,1.0,,0,PHEV,3.0
A-224184,Lease,Ford Fusion Energi,3500,30982.35,South Coast,Los Angeles,91355,6037920114.0,2.0,2.0,3,5.0,1.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,2.0
A-224225,Lease,Chevrolet Volt,3500,32791.28,San Diego,San Diego,92009,6073020013.0,2.0,2.0,2,4.0,1.0,3.0,2.0,5,2.0,4.0,3.0,,,,,1.0,,,,,,0,PHEV,5.0
A-206710,Lease,Chevrolet Volt,3000,32672.16,San Diego,San Diego,91932,6073010200.0,,3.0,1,3.0,3.0,2.0,2.0,5,2.0,2.0,4.0,,,,,,,,1.0,,,0,PHEV,5.0
A-234546,Lease,Nissan LEAF S,4500,28176.72,South Coast,Riverside,92880,6065040616.0,2.0,1.0,1,1.0,4.0,3.0,2.0,4,-77.0,1.0,5.0,,,1.0,,,,,,,,0,BEV,4.0
A-221238,Lease,FIAT 500e,4500,32857.0,San Diego,San Diego,92131,6073017043.0,2.0,2.0,3,1.0,2.0,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,5.0
A-221249,Lease,Volkswagen e-Golf,4500,25525.0,South Coast,Orange,92691,6059032013.0,2.0,1.0,-77,4.0,2.0,2.0,1.0,-77,-77.0,2.0,3.0,,,,,,,,,1.0,,0,BEV,5.0
A-221681,Lease,Volkswagen e-Golf,4500,27555.11,Butte,Butte,95926,6007000700.0,1.0,5.0,1,3.0,2.0,2.0,1.0,5,3.0,2.0,4.0,,,,,,,,1.0,,,0,BEV,3.0
A-222450,Lease,FIAT 500e,4500,31717.26,South Coast,Los Angeles,91801,6037481604.0,,2.0,3,4.0,1.0,4.0,2.0,-77,-77.0,1.0,4.0,,,1.0,,,,,,,,0,BEV,2.0
A-234807,Lease,Chevrolet Volt,3500,31518.0,Santa Barbara,Santa Barbara,93101,6083001101.0,8.0,1.0,1,4.0,2.0,2.0,2.0,5,3.0,4.0,2.0,,,1.0,,,,,,,,0,PHEV,5.0
A-236330,Lease,Chevrolet Volt,3500,33450.0,South Coast,Los Angeles,91505,6037311600.0,2.0,1.0,1,4.0,2.0,2.0,1.0,6,-77.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,6.0
A-236339,Purchase,Audi A3 e-tron,3500,39061.68,South Coast,Los Angeles,90274,6037670326.0,5.0,4.0,1,4.0,3.0,3.0,1.0,6,-77.0,2.0,6.0,,,,,,,,,1.0,,0,PHEV,5.0
A-236344,Lease,Ford Focus Electric,4500,27000.0,San Joaquin Valley Unified,San Joaquin,95376,6077005403.0,2.0,2.0,1,3.0,3.0,2.0,1.0,3,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,5.0
A-236638,Lease,Ford Focus Electric,4500,28200.0,San Diego,San Diego,91915,6073013314.0,,1.0,3,5.0,4.0,3.0,2.0,3,1.0,4.0,5.0,,,,1.0,,,,,,,0,BEV,4.0
A-194126,Lease,Ford C-MAX Energi,3000,32020.83,South Coast,Los Angeles,91801,6037480803.0,,1.0,3,5.0,2.0,3.0,1.0,3,1.0,1.0,3.0,,,1.0,,,,,,,,0,PHEV,3.0
A-219643,Lease,Tesla Model X,4500,123000.0,South Coast,Los Angeles,90025,6037267200.0,2.0,,1,4.0,3.0,,2.0,6,3.0,2.0,,,,,,,,,,1.0,,0,BEV,3.0
A-221262,Lease,Chevrolet Volt,3500,29879.0,South Coast,Orange,92694,6059032058.0,6.0,2.0,3,5.0,2.0,3.0,1.0,5,2.0,2.0,2.0,,,1.0,,,,,,,,0,PHEV,5.0
A-221382,Lease,Nissan LEAF S,4500,27900.0,Bay Area,Sonoma,95401,6097153005.0,2.0,3.0,1,3.0,4.0,6.0,1.0,4,5.0,2.0,9.0,,,,1.0,,,,,,,0,BEV,5.0
A-197267,Lease,Chevrolet Spark EV,4000,24173.0,Monterey Bay Unified,Monterey,93955,6053014107.0,2.0,3.0,2,1.0,2.0,2.0,1.0,3,3.0,2.0,4.0,,,1.0,,,,,,,,0,BEV,3.0
A-222667,Lease,Nissan LEAF S,4500,29600.0,Bay Area,Sonoma,95403,6097152903.0,,1.0,1,4.0,3.0,3.0,1.0,1,2.0,1.0,3.0,,,,1.0,,,,,,,0,BEV,3.0
A-276153,Lease,Honda Clarity Electric,4500,37223.27,San Diego,San Diego,92011,6073017811.0,2.0,3.0,2,4.0,2.0,2.0,2.0,3,2.0,4.0,2.0,,,,,,,,1.0,,,1,BEV,5.0
A-235666,Lease,Nissan LEAF SV,4500,27398.0,Bay Area,Contra Costa,94511,6013301000.0,8.0,-99.0,-99,-99.0,1.0,1.0,1.0,5,1.0,2.0,1.0,,,,,,,,,,1.0,0,BEV,5.0
A-223449,Lease,Ford Fusion Energi,3500,31208.75,San Joaquin Valley Unified,Madera,93638,6039000602.0,2.0,3.0,1,5.0,3.0,2.0,2.0,4,3.0,2.0,4.0,,,,1.0,,,,,,,0,PHEV,4.0
A-224114,Lease,Nissan LEAF SV,4500,31750.0,Santa Barbara,Santa Barbara,93101,6083001101.0,2.0,3.0,2,5.0,1.0,2.0,1.0,5,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,2.0
A-219705,Lease,Tesla Model S 90,4500,112200.0,South Coast,Los Angeles,90094,6037275602.0,5.0,9.0,3,4.0,2.0,2.0,2.0,3,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,4.0
A-219694,Lease,Nissan LEAF SL,4500,34000.0,Bay Area,Sonoma,95403,6097152702.0,,1.0,3,5.0,2.0,1.0,2.0,2,2.0,4.0,2.0,,,,1.0,,,,1.0,,,0,BEV,4.0
A-221321,Lease,FIAT 500e,4500,31539.37,South Coast,Orange,92804,6059086903.0,,2.0,1,5.0,2.0,2.0,1.0,4,1.0,2.0,2.0,,,,,,,,,1.0,,0,BEV,4.0
A-214109,Lease,Chevrolet Spark EV,4000,27011.08,Monterey Bay Unified,Monterey,93962,6053010606.0,,-99.0,1,4.0,1.0,2.0,2.0,6,4.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,6.0
A-236634,Purchase,Chevrolet Bolt EV,4500,39395.0,Bay Area,Contra Costa,94520,6013329000.0,2.0,8.0,1,5.0,1.0,1.0,1.0,3,2.0,-77.0,2.0,,,,,,,,1.0,,,0,BEV,7.0
A-236641,Purchase,Ford Fusion Energi,3500,31995.0,South Coast,Los Angeles,90028,6037190100.0,2.0,1.0,3,5.0,1.0,2.0,1.0,5,2.0,2.0,,,,,1.0,,,,1.0,,,0,PHEV,4.0
A-221422,Lease,Chevrolet Volt,3500,31700.0,South Coast,Orange,92618,6059052404.0,2.0,4.0,3,5.0,1.0,1.0,1.0,5,-77.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,2.0
A-221483,Lease,Chevrolet Volt,3500,38125.99,South Coast,Riverside,92211,6065044928.0,5.0,1.0,3,5.0,2.0,2.0,2.0,6,-77.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,7.0
A-194134,Lease,Chevrolet Spark EV,4000,24400.0,Bay Area,Contra Costa,94597,6013338203.0,2.0,2.0,1,3.0,3.0,2.0,1.0,6,4.0,2.0,4.0,,,1.0,,,,,,,,0,BEV,4.0
A-234579,Purchase,Toyota Prius Prime,3500,29125.75,Bay Area,San Francisco,94121,6075042700.0,,1.0,1,4.0,3.0,2.0,1.0,5,2.0,4.0,3.0,,,,,,,,,1.0,,0,PHEV,3.0
A-223418,Lease,Kia Soul EV,4500,40280.0,South Coast,Orange,92630,6059052425.0,2.0,1.0,1,5.0,2.0,4.0,1.0,4,1.0,1.0,4.0,,,,,,,,1.0,,,0,BEV,4.0
A-241799,Purchase,Toyota Prius Prime,3500,29200.0,South Coast,Los Angeles,91790,6037406902.0,2.0,1.0,-77,5.0,1.0,,1.0,5,1.0,1.0,,,,,1.0,,,,,,,0,PHEV,2.0
A-238889,Lease,Ford Fusion Energi,3500,35148.61,San Diego,San Diego,92021,6073016503.0,6.0,1.0,-99,5.0,1.0,2.0,1.0,2,2.0,1.0,2.0,,,,1.0,,,,,,,0,PHEV,5.0
A-214956,Lease,Volkswagen e-Golf,4500,26020.0,South Coast,Orange,92651,6059062619.0,6.0,8.0,1,3.0,3.0,2.0,-77.0,5,-77.0,2.0,4.0,,,,,,,,,1.0,,0,BEV,5.0
A-221898,Lease,FIAT 500e,4500,31575.0,South Coast,Los Angeles,91746,6037407101.0,,1.0,1,4.0,4.0,6.0,2.0,5,3.0,2.0,8.0,,,1.0,,,,,,,,0,BEV,3.0
A-272280,Lease,smart Electric Fortwo Coupe,4500,19180.0,San Diego,San Diego,92124,6073009505.0,8.0,3.0,1,3.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,1.0,,,,,,1,BEV,5.0
A-270713,Lease,Kia Optima Plug-in Hybrid,3500,32228.0,South Coast,Los Angeles,91423,6037141101.0,,7.0,1,4.0,,2.0,1.0,2,3.0,2.0,5.0,,,,,,,,1.0,,,1,PHEV,4.0
A-274894,Purchase,Toyota Prius Prime,3500,27815.44,Bay Area,Contra Costa,94556,6013352102.0,6.0,1.0,1,4.0,3.0,2.0,2.0,6,1.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,6.0
A-235846,Purchase,Toyota Prius Prime,3500,27214.94,South Coast,Los Angeles,91789,6037403312.0,,1.0,1,5.0,3.0,2.0,2.0,3,1.0,1.0,3.0,,,1.0,,,,,,,,0,PHEV,4.0
A-254491,Purchase,Tesla Model S 70 and above,4500,69700.0,South Coast,Los Angeles,90606,6037502200.0,2.0,1.0,1,3.0,4.0,3.0,2.0,2,3.0,2.0,4.0,,,,1.0,,,,,,,1,BEV,4.0
A-238801,Lease,Toyota Prius Prime,3500,34284.0,San Joaquin Valley Unified,Stanislaus,95363,6099003202.0,2.0,1.0,1,5.0,2.0,2.0,1.0,3,2.0,4.0,2.0,,,,1.0,,,,,,,0,PHEV,2.0
A-240272,Lease,Ford C-MAX Energi,3500,28856.31,San Diego,San Diego,92131,6073017045.0,,1.0,1,1.0,4.0,4.0,2.0,6,4.0,2.0,6.0,,,,,,,,1.0,,,0,PHEV,4.0
A-223456,Lease,FIAT 500e,4000,31350.0,San Diego,San Diego,91910,6073012800.0,2.0,4.0,3,5.0,2.0,4.0,2.0,6,3.0,2.0,5.0,,,,,,,,,1.0,,0,BEV,3.0
A-193896,Lease,FIAT 500e,4000,33295.0,San Joaquin Valley Unified,Kern,93312,6029003804.0,8.0,3.0,1,1.0,3.0,3.0,1.0,6,4.0,2.0,4.0,,,,,,,,1.0,,,0,BEV,4.0
A-261538,Lease,Chevrolet Bolt EV,4500,35613.94,San Diego,San Diego,92011,6073022100.0,2.0,2.0,1,3.0,4.0,4.0,2.0,5,3.0,2.0,4.0,,,,,,,,1.0,,,1,BEV,5.0
A-220609,Purchase,Toyota Mirai Fuel Cell Vehicle,7000,58365.0,Bay Area,Alameda,94568,6001450752.0,2.0,,1,,3.0,3.0,1.0,6,3.0,2.0,3.0,,,1.0,,,,,,,,0,FCEV,5.0
A-220678,Lease,BMW i3 REx,4500,48588.88,South Coast,Los Angeles,90745,6037543604.0,8.0,3.0,1,3.0,3.0,3.0,2.0,5,3.0,2.0,4.0,,,,,,,,,,1.0,0,BEV,4.0
A-261368,Purchase,Nissan LEAF SV,4500,29090.0,San Joaquin Valley Unified,Stanislaus,95355,6099001001.0,2.0,2.0,1,5.0,3.0,2.0,2.0,3,2.0,2.0,4.0,,,,,,,,1.0,,,1,BEV,2.0
A-261531,Purchase,Chevrolet Bolt EV,4500,40564.0,South Coast,San Bernardino,92399,6071008706.0,2.0,1.0,2,4.0,1.0,1.0,1.0,5,1.0,2.0,3.0,,,,,,,,1.0,,,1,BEV,3.0
A-234496,Lease,Nissan LEAF S,4500,27100.0,Bay Area,Sonoma,95405,6097151502.0,5.0,1.0,1,4.0,1.0,2.0,1.0,3,4.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,7.0
A-213962,Lease,Nissan LEAF S,4500,33050.0,Mendocino,Mendocino,95420,6045011002.0,8.0,3.0,1,3.0,2.0,1.0,1.0,3,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,6.0
A-221954,Lease,Chevrolet Volt,3500,31412.0,South Coast,San Bernardino,92336,6071002304.0,1.0,2.0,1,-99.0,1.0,1.0,1.0,3,1.0,1.0,1.0,,,,1.0,,,,,,,0,PHEV,4.0
A-279421,Lease,Chevrolet Bolt EV,4500,41179.42,South Coast,Riverside,92253,6065045215.0,2.0,2.0,1,4.0,2.0,2.0,1.0,5,1.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,8.0
A-261672,Purchase,Tesla Model X,4500,101500.0,South Coast,Los Angeles,91367,6037137000.0,5.0,4.0,1,1.0,1.0,1.0,2.0,5,2.0,4.0,4.0,,,,,,,,,1.0,,1,BEV,3.0
A-220493,Lease,FIAT 500e,4500,30678.0,South Coast,Orange,92688,6059032050.0,,2.0,3,5.0,3.0,2.0,2.0,3,-77.0,4.0,3.0,,,,,,,,1.0,,,0,BEV,5.0
A-223689,Lease,Volkswagen e-Golf,4500,27099.01,South Coast,Los Angeles,91801,6037480803.0,2.0,3.0,2,-99.0,1.0,2.0,2.0,6,1.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,6.0
A-265754,Lease,Chevrolet Bolt EV,4500,34793.19,Monterey Bay Unified,Santa Cruz,95073,6087122001.0,,3.0,1,3.0,4.0,2.0,1.0,6,3.0,2.0,4.0,,,,,,,,1.0,,,1,BEV,3.0
A-239035,Lease,FIAT 500e,4500,31636.1,South Coast,Orange,92651,6059062620.0,,2.0,-77,5.0,2.0,,2.0,5,3.0,1.0,,,,,,,,,1.0,,,0,BEV,5.0
A-200925,Lease,FIAT 500e,4000,32330.16,San Joaquin Valley Unified,Fresno,93727,6019001410.0,,1.0,1,4.0,3.0,2.0,2.0,2,2.0,4.0,6.0,,,,,,,1.0,,,,0,BEV,3.0
A-238652,Purchase,Ford C-MAX Energi,3500,31495.0,South Coast,Riverside,92260,6065045108.0,5.0,3.0,1,3.0,3.0,2.0,1.0,5,3.0,2.0,6.0,,,1.0,,,,1.0,,,,0,PHEV,4.0
A-235873,Lease,FIAT 500e,4500,31537.42,South Coast,Orange,92705,6059075702.0,,1.0,2,3.0,4.0,4.0,1.0,3,2.0,1.0,6.0,,,,1.0,,,,,,,0,BEV,4.0
A-241861,Lease,Volkswagen e-Golf,4500,25675.0,Bay Area,Marin,94904,6041119202.0,2.0,2.0,1,5.0,3.0,6.0,1.0,6,7.0,1.0,7.0,,,,,,,,1.0,,,0,BEV,5.0
A-219896,Lease,Ford Fusion Energi,0,35667.22,South Coast,San Bernardino,92337,6071002606.0,2.0,1.0,1,5.0,2.0,2.0,1.0,5,2.0,1.0,2.0,,,,,,,,1.0,,,0,PHEV,2.0
A-213108,Lease,Chevrolet Spark EV,4000,23838.66,Bay Area,San Mateo,94303,6081611900.0,8.0,2.0,1,3.0,3.0,4.0,2.0,3,3.0,2.0,8.0,,,,1.0,,,,,,,0,BEV,4.0
A-214555,Lease,Chevrolet Bolt EV,3500,39195.0,Amador,Amador,95642,6005000401.0,2.0,1.0,1,3.0,1.0,2.0,1.0,5,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,5.0
A-214559,Lease,Hyundai Sonata Plug-in Hybrid,3500,40635.33,South Coast,Los Angeles,91204,6037302301.0,5.0,3.0,2,1.0,2.0,3.0,1.0,4,2.0,2.0,5.0,,,,,,,,,,1.0,0,PHEV,4.0
A-214557,Lease,FIAT 500e,4000,29725.0,South Coast,Orange,90680,6059087801.0,,2.0,1,1.0,3.0,2.0,1.0,5,3.0,2.0,3.0,,,,,,,,1.0,,,0,BEV,5.0
A-241377,Lease,BMW i3,4500,41595.0,South Coast,Orange,92840,6059088301.0,2.0,1.0,1,1.0,3.0,4.0,2.0,3,2.0,1.0,3.0,,,,,,,1.0,,,,0,BEV,3.0
A-235332,Lease,Ford Fusion Energi,3500,34895.0,South Coast,Los Angeles,90230,6037702600.0,,2.0,3,5.0,3.0,3.0,2.0,5,6.0,4.0,4.0,,1.0,,,,,,,,,0,PHEV,3.0
A-235881,Purchase,Nissan LEAF SV,4500,30700.0,South Coast,Los Angeles,90260,6037603802.0,,2.0,1,4.0,3.0,2.0,1.0,6,2.0,2.0,2.0,,,1.0,,,,,,,,0,BEV,4.0
A-236965,Lease,Kia Soul EV,4500,34100.0,South Coast,Orange,92627,6059063803.0,,1.0,3,5.0,1.0,3.0,1.0,3,4.0,4.0,6.0,,,,,,,,1.0,,,0,BEV,5.0
A-274416,Purchase,Hyundai Sonata Plug-in Hybrid,3500,32498.0,Northern Sierra,Nevada,95945,6057000600.0,2.0,1.0,1,4.0,2.0,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,6.0
A-219910,Lease,Volkswagen e-Golf,4500,26690.0,South Coast,Los Angeles,91406,6037132102.0,2.0,3.0,1,1.0,1.0,1.0,2.0,5,3.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,4.0
A-234515,Lease,Ford Fusion Energi,3500,29333.9,South Coast,Orange,92612,6059062610.0,,4.0,3,5.0,1.0,1.0,2.0,5,1.0,1.0,2.0,,,,,,,,1.0,,,0,PHEV,2.0
A-220652,Lease,FIAT 500e,4500,30770.0,South Coast,Los Angeles,91401,6037123510.0,8.0,-99.0,1,5.0,3.0,3.0,2.0,4,3.0,2.0,3.0,,1.0,,,,,1.0,1.0,,,0,BEV,5.0
A-254348,Lease,Chevrolet Volt,3500,31375.0,Mendocino,Mendocino,95460,6045011002.0,2.0,2.0,1,3.0,3.0,2.0,1.0,6,1.0,-77.0,2.0,,,,,,,,1.0,,,1,PHEV,7.0
A-282160,Lease,Chevrolet Volt,3500,29971.55,South Coast,Los Angeles,91201,6037301602.0,6.0,1.0,3,5.0,2.0,2.0,1.0,5,2.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,1,PHEV,3.0
A-235927,Lease,Nissan LEAF S,4500,29300.0,Bay Area,Marin,94964,6041121200.0,2.0,1.0,1,4.0,3.0,3.0,1.0,3,2.0,1.0,3.0,,,,,,,,1.0,,,0,BEV,2.0
A-236936,Purchase,Tesla Model S 60,4500,90200.0,Bay Area,Santa Clara,94040,6085509902.0,2.0,-99.0,1,1.0,2.0,2.0,1.0,5,1.0,2.0,5.0,,,,,,,,,1.0,,0,BEV,3.0
A-271060,Lease,Nissan LEAF SL,4500,34300.0,Bay Area,Sonoma,94954,6097150100.0,2.0,3.0,1,5.0,2.0,2.0,2.0,6,2.0,2.0,3.0,,,,1.0,,,,1.0,,,1,BEV,3.0
A-201055,Lease,Tesla Model S 90,4000,103950.0,South Coast,Los Angeles,91207,6037300702.0,,3.0,1,3.0,,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,6.0
A-190616,Lease,Chevrolet Volt,3000,31000.0,Northern Sonoma,Sonoma,95472,6097153706.0,2.0,3.0,1,4.0,2.0,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,7.0
A-206756,Lease,FIAT 500e,4000,33995.0,San Joaquin Valley Unified,Fresno,93722,6019003808.0,8.0,2.0,1,3.0,2.0,2.0,-77.0,6,-77.0,2.0,2.0,,,,,,,,,1.0,,0,BEV,-77.0
A-248395,Purchase,Ford Fusion Energi,3000,32965.0,San Diego,San Diego,91977,6073013906.0,2.0,1.0,2,5.0,1.0,1.0,2.0,3,2.0,4.0,5.0,,,,,,,,,,1.0,0,PHEV,6.0
A-219023,Lease,FIAT 500e,4500,29815.46,South Coast,Orange,92626,6059063905.0,,6.0,1,4.0,2.0,2.0,2.0,3,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,7.0
A-199313,Lease,Chevrolet Spark EV,4000,22674.76,Bay Area,Contra Costa,94806,6013392200.0,,2.0,-77,5.0,1.0,1.0,2.0,4,1.0,1.0,1.0,,,,,,,1.0,,,,0,BEV,2.0
A-191992,Lease,BMW i3 REx,4000,46847.83,South Coast,Los Angeles,90717,6037670003.0,8.0,3.0,1,5.0,2.0,3.0,1.0,5,2.0,2.0,3.0,,,,1.0,,,,,,,0,BEV,5.0
A-273425,Purchase,Hyundai Sonata Plug-in Hybrid,3500,41217.0,South Coast,Los Angeles,91754,6037482001.0,2.0,1.0,3,5.0,2.0,2.0,2.0,4,2.0,2.0,2.0,,,1.0,,,,,,,,1,PHEV,6.0
A-211442,Purchase,Chevrolet Volt,3000,35790.0,Lake,Lake,95451,6033000900.0,1.0,5.0,1,-99.0,1.0,1.0,1.0,6,-77.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,6.0
A-199801,Lease,Chevrolet Volt,3000,30667.24,South Coast,Los Angeles,91304,6037113234.0,,1.0,-99,5.0,2.0,2.0,2.0,6,-77.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,6.0
A-199678,Lease,Audi A3 e-tron,3000,39905.8,San Diego,San Diego,91942,6073014805.0,1.0,8.0,2,4.0,2.0,1.0,1.0,3,2.0,1.0,1.0,,,,,,,,,1.0,,0,PHEV,2.0
A-236787,Lease,Ford C-MAX Energi,3500,31594.61,South Coast,Los Angeles,90038,6037191901.0,2.0,1.0,2,4.0,1.0,1.0,1.0,5,2.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,5.0
A-213212,Lease,Ford Fusion Energi,3500,36913.0,Bay Area,San Francisco,94109,6075011000.0,2.0,1.0,3,5.0,3.0,2.0,1.0,5,2.0,2.0,3.0,,,,,,,1.0,,,,0,PHEV,3.0
A-199255,Purchase,Tesla Model X,4000,99200.0,Bay Area,San Francisco,94112,6075031201.0,2.0,1.0,1,4.0,3.0,3.0,1.0,6,4.0,1.0,3.0,,,1.0,,,,,,,,0,BEV,2.0
A-274438,Lease,Hyundai Ioniq Electric,4500,35385.0,South Coast,Riverside,91752,6065040503.0,2.0,1.0,1,-99.0,2.0,2.0,2.0,2,2.0,4.0,4.0,,,,1.0,,,,1.0,,,1,BEV,3.0
A-219066,Lease,Ford Fusion Energi,3500,31500.0,Sacramento Metro,Sacramento,95823,6067009601.0,2.0,4.0,1,4.0,4.0,2.0,2.0,4,1.0,4.0,3.0,,,,,,,,1.0,,,0,PHEV,5.0
A-265150,Purchase,Toyota Prius Prime,3500,28761.0,Bay Area,San Mateo,94014,6081601300.0,2.0,1.0,1,3.0,2.0,3.0,1.0,5,2.0,2.0,3.0,,,1.0,,,,,,,,1,PHEV,3.0
A-236795,Lease,Kia Soul EV,4500,33406.0,South Coast,Los Angeles,91402,6037120108.0,2.0,1.0,3,5.0,1.0,2.0,1.0,2,2.0,2.0,4.0,,,,1.0,,,,,,,0,BEV,2.0
A-265285,Lease,FIAT 500e,4500,30129.44,South Coast,Orange,92692,6059032039.0,,2.0,1,4.0,4.0,4.0,1.0,5,-77.0,2.0,5.0,,,,,,,1.0,,,,1,BEV,4.0
A-272382,Lease,Chevrolet Volt,3500,28845.0,San Diego,San Diego,92071,6073016605.0,2.0,1.0,1,2.0,2.0,2.0,2.0,6,-77.0,1.0,2.0,,,1.0,,,,,,,,1,PHEV,2.0
A-226278,Lease,FIAT 500e,4500,31540.0,San Joaquin Valley Unified,Fresno,93720,6019004406.0,2.0,2.0,1,5.0,2.0,2.0,1.0,3,2.0,3.0,5.0,,,,,,,,1.0,,,0,BEV,3.0
A-226362,Purchase,Nissan LEAF SL,4000,37493.0,Ventura,Ventura,93033,6111004101.0,,3.0,-77,5.0,2.0,1.0,2.0,-77,2.0,1.0,3.0,,,,1.0,,,,,,,0,BEV,3.0
A-210689,Lease,Chevrolet Volt,3000,35053.14,Bay Area,Santa Clara,95070,6085507302.0,6.0,3.0,1,1.0,3.0,3.0,1.0,6,-77.0,2.0,3.0,,,,,,,1.0,,,,0,PHEV,5.0
A-226393,Lease,FIAT 500e,4500,31849.72,San Diego,San Diego,92014,6073008324.0,2.0,2.0,1,4.0,3.0,2.0,1.0,6,2.0,-77.0,4.0,,,,,,,,1.0,,,0,BEV,4.0
A-255641,Lease,FIAT 500e,4500,31184.0,South Coast,Los Angeles,90701,6037554900.0,2.0,2.0,-99,4.0,4.0,3.0,2.0,3,2.0,4.0,3.0,,,,,,,1.0,,,,1,BEV,4.0
A-208260,Lease,Hyundai Sonata Plug-in Hybrid,3000,41530.0,South Coast,Los Angeles,90077,6037262100.0,6.0,4.0,1,3.0,1.0,1.0,1.0,5,1.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,6.0
A-258534,Purchase,Nissan LEAF SV,4500,35755.0,San Diego,San Diego,92116,6073001000.0,,3.0,1,1.0,3.0,3.0,2.0,5,3.0,4.0,6.0,,,,,,,,1.0,,,1,BEV,5.0
A-226474,Lease,FIAT 500e,4500,30950.0,Ventura,Ventura,93010,6111005203.0,,6.0,1,3.0,3.0,4.0,1.0,2,2.0,2.0,4.0,,,1.0,,,,,,,,0,BEV,5.0
A-255666,Purchase,Toyota Prius Prime,3500,29718.0,Butte,Butte,95973,6007000201.0,2.0,3.0,1,3.0,1.0,,-77.0,-77,-77.0,-77.0,,,,,,,,,,1.0,,1,PHEV,-77.0
A-266964,Lease,Chevrolet Bolt EV,4500,38844.0,South Coast,San Bernardino,92399,6071008703.0,6.0,3.0,1,5.0,2.0,2.0,1.0,6,2.0,2.0,4.0,,,,,,,,,1.0,,1,BEV,6.0
A-239175,Lease,Volkswagen e-Golf,4500,23988.0,Bay Area,Contra Costa,94803,6013363000.0,2.0,,-77,3.0,1.0,1.0,2.0,6,1.0,1.0,1.0,,,,1.0,,,,,,,0,BEV,3.0
A-200172,Lease,BMW i3 REx,4000,43267.0,South Coast,Los Angeles,90004,6037192410.0,8.0,3.0,1,2.0,2.0,2.0,1.0,5,3.0,2.0,4.0,,,,,,,,1.0,,,0,BEV,4.0
A-239041,Lease,BMW i3,4500,41688.71,South Coast,Los Angeles,91326,6037108101.0,2.0,1.0,1,3.0,2.0,2.0,2.0,6,3.0,2.0,5.0,,,,,,,1.0,,,,0,BEV,4.0
A-195272,Lease,Ford Fusion Energi,3000,33561.15,South Coast,Los Angeles,90048,6037194500.0,2.0,1.0,1,4.0,3.0,3.0,2.0,3,2.0,5.0,3.0,,,,,,,,1.0,,,0,PHEV,4.0
A-212667,Lease,Chevrolet Volt,3000,37000.0,South Coast,Los Angeles,91344,6037106643.0,,3.0,1,4.0,4.0,3.0,1.0,6,15.0,2.0,3.0,,,,,,,,1.0,,,0,PHEV,6.0
A-244637,Lease,Chevrolet Volt,3500,32583.04,San Joaquin Valley Unified,San Joaquin,95240,6077004402.0,2.0,2.0,1,1.0,2.0,2.0,1.0,6,4.0,2.0,6.0,,,,,,,,1.0,,,0,PHEV,3.0
